transaction_id,account_id,transaction_type,amount_aud,currency,merchant_name,transaction_date,posted_date,description,status
TXN_0002246,ACC_000095,debit,4217.68,AUD,Shell,2026-03-09T13:53:12.697974,2026-02-13T07:40:39.394384,matrix holistic e-commerce,settled
TXN_0002247,ACC_000299,debit,912.98,AUD,BP,2026-03-31T22:15:53.402719,2026-03-08T00:27:20.516031,harness vertical models,settled
TXN_0002248,ACC_000187,debit,2089.95,AUD,Salary,2026-03-06T13:05:00.380081,2026-02-23T18:37:14.622732,grow best-of-breed relationships,settled
TXN_0002249,ACC_000287,debit,355.06,AUD,BP,2026-02-01T20:54:33.360662,2026-01-26T19:50:46.673729,e-enable enterprise communities,settled
TXN_0002250,ACC_000090,credit,1072.02,AUD,AGL Energy,2026-03-31T18:59:10.943363,2026-02-07T12:09:28.960746,harness synergistic interfaces,settled
TXN_0002251,ACC_000046,credit,2231.62,AUD,Shell,2026-02-13T12:54:05.387846,2026-03-25T05:00:44.112017,productize bleeding-edge architectures,pending
TXN_0002252,ACC_000044,debit,983.31,AUD,AGL Energy,2026-03-14T21:41:46.505743,2026-03-03T03:20:07.478527,utilize interactive experiences,failed
TXN_0002253,ACC_000121,credit,1191.8,AUD,Bunnings,2026-03-23T15:31:48.169388,2026-03-01T13:36:22.395232,exploit vertical architectures,failed
TXN_0002254,ACC_000131,debit,635.12,AUD,Netflix,2026-03-12T07:32:00.043577,2026-02-21T05:19:10.970066,utilize holistic e-commerce,settled
TXN_0002255,ACC_000036,credit,1240.35,AUD,JB Hi-Fi,2026-03-26T00:58:50.929611,2026-04-11T16:36:05.162573,evolve user-centric portals,pending
TXN_0002256,ACC_000084,credit,3744.25,AUD,Netflix,2026-02-20T04:55:55.874375,2026-02-13T02:03:28.889451,redefine back-end info-mediaries,settled
TXN_0002257,ACC_000051,credit,3334.51,AUD,Netflix,2026-02-03T02:14:50.601094,2026-02-08T14:05:26.550344,benchmark 24/365 paradigms,settled
TXN_0002258,ACC_000076,debit,64.54,AUD,Coles,2026-04-17T23:44:38.795401,2026-02-21T16:13:49.627284,engineer bleeding-edge infrastructures,pending
TXN_0002259,ACC_000248,debit,461.87,AUD,Netflix,2026-03-24T12:06:03.966686,2026-02-03T03:39:47.549120,re-intermediate scalable portals,pending
TXN_0002260,ACC_000068,credit,3305.86,AUD,Sydney Water,2026-01-26T23:56:48.689454,2026-04-13T17:53:49.488939,grow B2C technologies,failed
TXN_0002261,ACC_000177,debit,3410.82,AUD,JB Hi-Fi,2026-02-01T14:41:05.283583,2026-02-28T02:17:08.945078,cultivate viral e-services,failed
TXN_0002262,ACC_000098,debit,3816.57,AUD,AGL Energy,2026-02-25T17:11:53.991712,2026-02-03T20:40:24.523606,optimize bleeding-edge infrastructures,settled
TXN_0002263,ACC_000165,debit,1524.11,AUD,Uber Eats,2026-03-16T17:59:44.593498,2026-03-12T09:35:26.968825,generate virtual technologies,settled
TXN_0002264,ACC_000202,credit,1813.41,AUD,Coles,2026-03-10T04:18:09.176713,2026-04-14T15:30:36.236579,productize frictionless action-items,pending
TXN_0002265,ACC_000192,debit,1812.86,AUD,JB Hi-Fi,2026-01-21T09:52:04.772323,2026-04-16T09:15:15.442051,expedite intuitive partnerships,pending
TXN_0000019,ACC_000215,debit,3870.66,AUD,BP,2026-03-30T10:04:54.173060,2026-02-13T01:53:26.152386,generate virtual users,failed
TXN_0002267,ACC_000051,debit,2965.61,AUD,JB Hi-Fi,2026-01-31T00:53:30.494920,2026-03-02T11:50:07.714143,engineer out-of-the-box ROI,settled
TXN_0002268,ACC_000134,debit,389.22,AUD,Rent Payment,2026-02-02T14:37:38.892597,2026-04-13T18:11:58.212931,incentivize value-added vortals,settled
TXN_0002269,ACC_000005,credit,2426.53,AUD,Coles,2026-04-06T20:26:06.387921,2026-03-29T20:04:13.727520,deliver vertical mindshare,settled
TXN_0002270,ACC_000164,debit,3296.6,AUD,Ausgrid,2026-03-06T06:29:46.786800,2026-01-24T23:33:05.153692,enable frictionless markets,settled
TXN_0002271,ACC_000030,debit,1474.28,AUD,Uber Eats,2026-03-03T01:56:23.130851,2026-04-06T01:16:31.599828,incentivize out-of-the-box networks,failed
TXN_0002272,ACC_000013,credit,1059.63,AUD,Netflix,2026-03-31T08:22:31.370249,2026-03-02T11:33:01.944490,target virtual initiatives,settled
TXN_0002273,ACC_000227,debit,4288.96,AUD,Salary,2026-03-25T01:45:48.279212,2026-02-03T10:51:46.745035,expedite revolutionary partnerships,settled
TXN_0002274,ACC_000135,debit,4281.37,AUD,JB Hi-Fi,2026-04-18T07:43:29.579585,2026-02-01T02:18:30.467700,envisioneer ubiquitous deliverables,failed
TXN_0002275,ACC_000174,credit,2283.86,AUD,Bunnings,2026-04-01T18:14:43.698758,2026-03-21T20:12:36.620708,strategize wireless deliverables,settled
TXN_0002276,ACC_000257,credit,3807.84,AUD,Netflix,2026-03-02T20:39:17.784073,2026-03-19T03:02:17.901829,mesh synergistic metrics,settled
TXN_0002277,ACC_000272,debit,1277.12,AUD,Netflix,2026-03-12T20:05:40.338930,2026-04-05T06:01:52.281720,strategize dot-com deliverables,failed
TXN_0002278,ACC_000184,debit,3129.22,AUD,Shell,2026-04-14T04:23:40.964489,2026-02-03T21:14:58.621188,iterate rich channels,settled
TXN_0002279,ACC_000096,credit,2014.93,AUD,Netflix,2026-04-02T07:12:24.923311,2026-02-07T11:38:39.065002,expedite out-of-the-box content,settled
TXN_0002280,ACC_000008,credit,1238.14,AUD,Spotify,2026-01-30T06:18:48.452884,2026-04-11T05:45:07.626007,synergize enterprise content,settled
TXN_0002281,ACC_000300,credit,2227.8,AUD,BP,2026-02-22T11:46:54.682860,2026-02-17T04:10:22.323983,aggregate vertical e-tailers,failed
TXN_0002282,ACC_000058,credit,2276.87,AUD,Bunnings,2026-02-28T01:30:58.893518,2026-03-18T07:48:54.780195,orchestrate customized applications,settled
TXN_0002283,ACC_000129,debit,2223.34,AUD,Ausgrid,2026-04-01T00:17:15.973252,2026-03-28T07:04:55.026292,visualize seamless interfaces,failed
TXN_0002284,ACC_000129,debit,1794.57,AUD,AGL Energy,2026-02-10T20:51:27.076416,2026-01-21T08:07:54.672794,enhance visionary portals,settled
TXN_0002285,ACC_000153,debit,3130.21,AUD,AGL Energy,2026-03-04T16:11:27.880228,2026-03-02T20:04:09.199297,target out-of-the-box e-tailers,settled
TXN_0002286,ACC_000316,credit,1715.15,AUD,AGL Energy,2026-03-02T13:28:54.397380,2026-02-26T06:53:00.011883,streamline interactive eyeballs,pending
TXN_0002287,ACC_000239,debit,139.31,AUD,Kmart,2026-04-10T14:21:33.228841,2026-04-12T21:53:17.542426,envisioneer out-of-the-box markets,failed
TXN_0002288,ACC_000072,credit,3836.39,AUD,Bunnings,2026-02-20T09:57:15.538958,2026-04-11T17:02:31.440265,matrix user-centric partnerships,failed
TXN_0002289,ACC_000160,credit,2671.79,AUD,Shell,2026-03-14T16:56:45.760814,2026-02-20T19:04:04.612766,deliver compelling paradigms,failed
TXN_0002290,ACC_000121,debit,2872.9,AUD,Bunnings,2026-04-13T22:08:45.544607,2026-04-08T00:59:38.393230,syndicate innovative convergence,failed
TXN_0002291,ACC_000306,credit,3553.22,AUD,JB Hi-Fi,2026-02-18T16:41:32.637918,2026-02-16T19:05:36.641125,deliver frictionless synergies,settled
TXN_0002292,ACC_000227,debit,1531.83,AUD,Coles,2026-04-19T03:41:25.190628,2026-02-01T23:59:00.880549,unleash real-time markets,settled
TXN_0002293,ACC_000076,credit,3251.31,AUD,Bunnings,2026-01-22T02:04:17.966706,2026-02-08T13:08:01.969507,mesh out-of-the-box web-readiness,settled
TXN_0002294,ACC_000159,debit,4358.87,AUD,Spotify,2026-03-01T05:12:35.924464,2026-02-18T22:17:01.278337,re-intermediate ubiquitous convergence,settled
TXN_0002295,ACC_000292,debit,1545.95,AUD,AGL Energy,2026-03-16T19:47:03.295051,2026-02-14T12:11:52.671898,streamline 24/7 systems,settled
TXN_0002296,ACC_000039,debit,3872.24,AUD,Coles,2026-03-29T03:05:56.531249,2026-02-27T20:55:00.981460,deliver robust web services,failed
TXN_0004012,ACC_000297,credit,1662.49,AUD,Netflix,2026-03-31T00:03:37.044863,2026-03-26T10:40:13.693420,maximize innovative eyeballs,settled
TXN_0002298,ACC_000157,credit,71.82,AUD,Uber Eats,2026-04-13T19:55:19.399114,2026-02-22T21:04:23.711692,repurpose visionary functionalities,settled
TXN_0002299,ACC_000106,debit,35.7,AUD,Spotify,2026-02-12T21:42:14.079255,2026-02-01T15:55:53.615753,redefine 24/365 infrastructures,settled
TXN_0002300,ACC_000286,debit,4168.54,AUD,Uber Eats,2026-03-16T09:12:13.984151,2026-02-13T16:23:47.411321,enhance revolutionary paradigms,failed
TXN_0002301,ACC_000195,debit,212.43,AUD,Sydney Water,2026-02-16T03:02:29.420862,2026-04-15T16:26:38.919363,aggregate next-generation networks,settled
TXN_0002302,ACC_000244,debit,1212.2,AUD,Rent Payment,2026-02-06T07:04:12.253640,2026-04-01T19:36:50.687274,matrix B2C e-commerce,settled
TXN_0002303,ACC_000085,credit,1385.15,AUD,Uber Eats,2026-03-10T02:23:46.233493,2026-02-11T19:52:28.928368,redefine best-of-breed synergies,settled
TXN_0002304,ACC_000134,credit,911.53,AUD,Bunnings,2026-04-19T01:22:21.055219,2026-02-03T13:40:50.837868,integrate back-end info-mediaries,settled
TXN_0002305,ACC_000260,debit,3679.2,AUD,Rent Payment,2026-03-31T16:42:05.500688,2026-02-08T13:59:57.453159,redefine frictionless methodologies,failed
TXN_0002306,ACC_000036,debit,3594.92,AUD,Shell,2026-03-05T06:40:36.843380,2026-01-27T01:29:22.067805,target cross-platform e-business,settled
TXN_0002307,ACC_000006,credit,4287.36,AUD,Rent Payment,2026-03-26T09:03:59.659639,2026-02-22T08:31:36.015804,syndicate back-end networks,settled
TXN_0002308,ACC_000114,debit,159.81,AUD,Uber Eats,2026-03-11T03:15:48.324900,2026-04-09T21:21:47.277727,transition open-source functionalities,pending
TXN_0002309,ACC_000259,debit,3132.81,AUD,Netflix,2026-03-20T17:01:44.100734,2026-03-08T06:26:49.392449,repurpose efficient metrics,settled
TXN_0002958,ACC_000255,debit,3410.3,AUD,Bunnings,2026-03-30T21:52:29.568807,2026-02-10T22:35:44.891630,transition vertical e-commerce,settled
TXN_0002311,ACC_000214,credit,1810.77,AUD,Salary,2026-03-04T08:53:26.031112,2026-02-18T09:34:01.585536,deliver seamless models,settled
TXN_0002312,ACC_000231,credit,1873.25,AUD,Rent Payment,2026-04-17T09:55:09.660953,2026-04-19T01:59:28.123703,streamline seamless portals,failed
TXN_0002313,ACC_000210,credit,3565.64,AUD,Uber Eats,2026-01-29T10:47:18.133532,2026-02-02T04:22:29.034892,enhance magnetic action-items,settled
TXN_0002314,ACC_000123,debit,623.28,AUD,Netflix,2026-03-02T15:44:45.765584,2026-02-02T15:47:35.199148,transform bricks-and-clicks e-markets,settled
TXN_0002315,ACC_000306,credit,2436.76,AUD,Spotify,2026-03-27T16:36:22.271514,2026-02-26T14:25:29.939616,facilitate seamless infrastructures,pending
TXN_0002316,ACC_000152,credit,3544.55,AUD,Kmart,2026-02-10T16:32:33.817236,2026-03-16T22:33:39.126678,re-contextualize innovative vortals,settled
TXN_0002317,ACC_000206,debit,1371.48,AUD,Coles,2026-04-13T05:11:03.149900,2026-01-24T23:39:57.021111,strategize user-centric eyeballs,settled
TXN_0000052,ACC_000292,credit,4434.26,AUD,Salary,2026-02-26T03:28:36.267480,2026-04-17T22:00:35.622456,facilitate out-of-the-box initiatives,settled
TXN_0002319,ACC_000013,debit,3607.59,AUD,JB Hi-Fi,2026-02-16T14:03:04.646713,2026-03-04T15:38:18.221779,synthesize impactful applications,failed
TXN_0002320,ACC_000272,debit,328.76,AUD,AGL Energy,2026-02-08T03:03:25.161063,2026-02-27T13:47:00.401524,incentivize front-end action-items,settled
TXN_0002785,ACC_000134,credit,312.99,AUD,Uber Eats,2026-03-15T19:35:32.502431,2026-02-03T16:55:38.063443,leverage world-class applications,settled
TXN_0002322,ACC_000218,debit,2850.93,AUD,Sydney Water,2026-02-22T18:44:46.295582,2026-01-27T07:46:21.238660,evolve strategic synergies,settled
TXN_0002323,ACC_000288,debit,1278.67,AUD,Netflix,2026-02-02T08:51:18.626701,2026-02-27T10:24:26.394875,productize e-business experiences,failed
TXN_0002324,ACC_000259,credit,1737.14,AUD,Sydney Water,2026-02-02T12:49:57.580622,2026-01-24T11:41:17.181597,syndicate virtual paradigms,pending
TXN_0002325,ACC_000051,credit,4333.98,AUD,Salary,2026-01-31T21:04:45.143087,2026-04-18T09:32:58.473798,disintermediate synergistic web services,settled
TXN_0002326,ACC_000172,credit,4045.06,AUD,Sydney Water,2026-03-12T08:16:09.660626,2026-01-23T12:05:01.371938,productize extensible supply-chains,settled
TXN_0003001,ACC_000270,credit,674.95,AUD,Rent Payment,2026-01-28T20:41:35.903406,2026-04-19T12:47:48.606189,evolve revolutionary e-business,failed
TXN_0002328,ACC_000306,debit,4136.71,AUD,Coles,2026-01-19T21:12:56.182838,2026-04-12T21:27:56.503442,generate frictionless interfaces,failed
TXN_0002329,ACC_000088,debit,3184.48,AUD,Coles,2026-04-04T01:00:27.609728,2026-03-04T23:55:59.055545,empower distributed e-business,settled
TXN_0002330,ACC_000078,debit,569.64,AUD,Salary,2026-04-05T04:21:03.258747,2026-01-26T07:35:28.408600,re-intermediate front-end channels,settled
TXN_0002331,ACC_000264,credit,2808.87,AUD,Sydney Water,2026-01-25T17:01:52.034207,2026-03-15T10:04:39.288461,morph granular experiences,settled
TXN_0002332,ACC_000035,debit,1870.03,AUD,JB Hi-Fi,2026-03-30T17:04:39.500213,2026-03-07T04:55:14.944776,synthesize magnetic technologies,failed
TXN_0002333,ACC_000186,credit,110.48,AUD,Uber Eats,2026-01-22T17:56:53.338559,2026-04-06T13:24:47.423055,repurpose granular info-mediaries,pending
TXN_0002334,ACC_000215,debit,2993.71,AUD,Bunnings,2026-04-02T18:56:24.660372,2026-02-21T03:39:33.949251,deliver extensible technologies,settled
TXN_0002335,ACC_000192,credit,1444.84,AUD,Shell,2026-03-19T16:17:32.699864,2026-04-03T04:22:24.255934,deploy web-enabled content,failed
TXN_0002336,ACC_000264,credit,2178.02,AUD,Rent Payment,2026-03-20T19:52:00.716415,2026-02-07T19:32:14.688821,target B2C eyeballs,failed
TXN_0002337,ACC_000010,credit,642.29,AUD,Rent Payment,2026-01-23T04:14:17.532235,2026-01-25T03:39:04.114443,matrix 24/7 eyeballs,pending
TXN_0002338,ACC_000156,debit,3283.41,AUD,Netflix,2026-01-29T13:19:55.868241,2026-03-01T06:25:22.407346,orchestrate intuitive technologies,settled
TXN_0002339,ACC_000299,credit,4321.64,AUD,Bunnings,2026-03-30T04:44:50.524776,2026-03-22T18:14:34.876243,benchmark web-enabled info-mediaries,settled
TXN_0002340,ACC_000184,debit,893.65,AUD,Sydney Water,2026-02-28T01:04:42.673306,2026-01-30T21:36:40.482019,visualize seamless e-tailers,settled
TXN_0002341,ACC_000238,debit,4305.17,AUD,Shell,2026-04-10T11:13:44.027436,2026-03-19T22:06:27.615585,disintermediate granular interfaces,settled
TXN_0002342,ACC_000069,debit,2595.55,AUD,Spotify,2026-02-06T02:22:14.383448,2026-01-25T19:26:05.404478,integrate dot-com architectures,settled
TXN_0002343,ACC_000306,credit,3967.19,AUD,Sydney Water,2026-02-05T15:43:48.938155,2026-03-05T15:36:28.230564,repurpose impactful vortals,pending
TXN_0002344,ACC_000134,debit,2882.15,AUD,Netflix,2026-03-01T07:55:03.824537,2026-04-03T06:50:33.560089,extend cutting-edge web services,settled
TXN_0002345,ACC_000096,debit,1463.97,AUD,JB Hi-Fi,2026-02-17T04:41:53.430926,2026-04-12T06:13:14.438838,maximize viral synergies,failed
TXN_0002346,ACC_000226,debit,1441.94,AUD,Kmart,2026-04-08T02:10:17.256092,2026-02-03T15:22:55.865094,morph next-generation infrastructures,pending
TXN_0002347,ACC_000044,credit,3261.95,AUD,Sydney Water,2026-03-04T16:26:48.332521,2026-04-18T19:37:55.111645,orchestrate revolutionary channels,pending
TXN_0002348,ACC_000090,debit,3637.38,AUD,Woolworths,2026-02-10T11:12:20.790268,2026-03-15T05:13:35.183866,empower 24/365 ROI,failed
TXN_0002349,ACC_000136,credit,3894.65,AUD,Ausgrid,2026-02-26T11:21:17.628593,2026-03-30T05:48:45.908284,whiteboard bricks-and-clicks supply-chains,pending
TXN_0002350,ACC_000258,debit,813.3,AUD,Rent Payment,2026-04-01T21:12:21.270397,2026-02-22T10:29:12.787855,implement sticky info-mediaries,failed
TXN_0002351,ACC_000177,debit,841.8,AUD,Coles,2026-03-30T07:20:31.992027,2026-04-17T02:23:14.285140,aggregate killer eyeballs,settled
TXN_0002352,ACC_000023,credit,1110.33,AUD,Uber Eats,2026-02-18T18:59:38.342367,2026-03-20T03:28:23.025059,extend efficient deliverables,failed
TXN_0002353,ACC_000203,debit,965.25,AUD,Rent Payment,2026-02-24T00:38:45.931107,2026-03-08T10:49:23.610227,benchmark 24/365 e-commerce,settled
TXN_0000808,ACC_000049,debit,589.31,AUD,Bunnings,2026-03-30T03:19:58.242946,2026-03-26T16:18:02.911740,integrate ubiquitous applications,settled
TXN_0002355,ACC_000162,debit,2466.59,AUD,Salary,2026-03-10T02:32:28.855470,2026-03-09T08:32:47.555570,engineer ubiquitous paradigms,settled
TXN_0002356,ACC_000109,credit,2730.2,AUD,Salary,2026-02-14T11:14:39.573202,2026-01-21T11:27:05.275841,benchmark innovative info-mediaries,pending
TXN_0002357,ACC_000215,credit,1572.88,AUD,Sydney Water,2026-04-04T12:35:21.329829,2026-02-26T10:00:17.047533,target bleeding-edge vortals,settled
TXN_0002358,ACC_000282,credit,832.18,AUD,BP,2026-04-04T23:55:40.674153,2026-02-08T22:13:05.858857,morph seamless experiences,settled
TXN_0002359,ACC_000314,debit,910.18,AUD,Kmart,2026-04-06T13:25:51.888128,2026-04-03T08:54:20.217843,repurpose dot-com interfaces,settled
TXN_0002360,ACC_000159,debit,3666.31,AUD,Spotify,2026-02-12T17:56:44.343704,2026-03-08T15:09:35.155372,integrate magnetic systems,settled
TXN_0002361,ACC_000041,credit,300.24,AUD,Bunnings,2026-02-10T08:57:07.234326,2026-01-20T01:36:58.217866,streamline intuitive niches,settled
TXN_0002362,ACC_000302,debit,104.25,AUD,Spotify,2026-03-09T00:54:42.378454,2026-04-10T19:39:43.504912,deploy vertical mindshare,settled
TXN_0002363,ACC_000302,credit,2988.54,AUD,JB Hi-Fi,2026-04-08T00:48:52.126440,2026-03-26T19:29:43.730142,revolutionize extensible metrics,pending
TXN_0002364,ACC_000112,debit,256.51,AUD,Salary,2026-03-20T13:30:50.171522,2026-03-05T13:29:17.432144,benchmark killer users,settled
TXN_0002365,ACC_000243,credit,4464.81,AUD,AGL Energy,2026-03-20T09:08:19.043989,2026-02-14T17:52:43.307819,embrace web-enabled architectures,failed
TXN_0002366,ACC_000203,debit,2739.72,AUD,BP,2026-03-11T07:59:07.658807,2026-02-18T10:30:14.500724,incubate 24/365 synergies,settled
TXN_0002367,ACC_000267,debit,3293.3,AUD,Bunnings,2026-03-22T12:32:12.500349,2026-01-27T00:51:26.507003,visualize interactive info-mediaries,settled
TXN_0002368,ACC_000289,credit,1846.39,AUD,Bunnings,2026-01-21T17:26:51.410080,2026-01-31T13:17:26.264035,extend back-end communities,settled
TXN_0002369,ACC_000042,debit,523.03,AUD,Coles,2026-03-20T00:51:45.935242,2026-03-21T07:52:00.304262,deploy granular e-commerce,settled
TXN_0002370,ACC_000074,debit,545.62,AUD,Uber Eats,2026-02-07T05:35:48.715344,2026-02-03T14:47:42.162066,transform front-end content,settled
TXN_0002371,ACC_000301,credit,2978.24,AUD,Ausgrid,2026-04-19T16:11:13.399439,2026-03-23T02:31:10.068861,whiteboard innovative partnerships,pending
TXN_0002372,ACC_000099,debit,4164.79,AUD,JB Hi-Fi,2026-04-18T07:37:57.595086,2026-04-08T10:54:46.739275,iterate clicks-and-mortar action-items,settled
TXN_0002373,ACC_000121,debit,1942.37,AUD,Netflix,2026-01-25T19:16:37.155331,2026-03-30T04:41:18.506809,engineer real-time ROI,settled
TXN_0002374,ACC_000281,debit,2049.86,AUD,Ausgrid,2026-01-30T01:38:10.026056,2026-03-01T11:32:42.430619,embrace plug-and-play mindshare,settled
TXN_0002375,ACC_000218,debit,674.62,AUD,Bunnings,2026-01-30T20:29:09.243240,2026-03-20T23:37:54.387995,empower strategic convergence,settled
TXN_0002376,ACC_000035,credit,103.66,AUD,BP,2026-03-31T20:59:43.214364,2026-02-20T15:45:14.510975,synergize dynamic users,failed
TXN_0002377,ACC_000049,credit,3869.51,AUD,Shell,2026-04-14T21:49:38.022335,2026-03-26T03:26:10.330669,redefine e-business partnerships,settled
TXN_0004845,ACC_000058,credit,1691.03,AUD,JB Hi-Fi,2026-02-03T11:18:22.613594,2026-02-19T15:41:37.835622,mesh dynamic info-mediaries,settled
TXN_0002379,ACC_000143,credit,3778.65,AUD,Sydney Water,2026-04-19T01:33:37.852040,2026-03-29T00:33:15.454704,seize proactive supply-chains,settled
TXN_0002380,ACC_000087,credit,578.22,AUD,Uber Eats,2026-04-06T16:19:43.407681,2026-04-01T04:54:44.495990,brand sticky mindshare,settled
TXN_0002381,ACC_000036,debit,4360.03,AUD,Kmart,2026-03-30T16:37:03.240482,2026-02-25T02:04:03.232531,leverage dynamic e-business,settled
TXN_0002382,ACC_000172,credit,2474.3,AUD,BP,2026-03-18T05:43:55.276138,2026-03-30T11:26:10.244708,extend innovative e-services,settled
TXN_0000614,ACC_000318,debit,955.24,AUD,Salary,2026-04-04T23:17:57.824839,2026-04-13T21:45:18.398000,revolutionize rich schemas,settled
